timestamp,machine_id,humidity_percent,vibration_mm_s
2023-05-28 09:00:00,MACH-C,49.55,2.03
2023-05-28 10:00:00,MACH-C,50.57,1.42
2023-05-28 11:00:00,MACH-C,51.51,2.17
2023-05-28 12:00:00,MACH-C,41.81,2.11
2023-05-28 13:00:00,MACH-C,46.39,1.68
2023-05-28 14:00:00,MACH-C,48.12,1.66
2023-05-28 15:00:00,MACH-C,42.39,2.43
2023-05-28 16:00:00,MACH-C,52.75,1.51
2023-05-28 17:00:00,MACH-C,54.84,1.31
2023-05-28 18:00:00,MACH-C,66.86,1.61
2023-05-28 19:00:00,MACH-C,42.39,2.43
2023-05-28 20:00:00,MACH-C,58.9,1.87
2023-05-28 21:00:00,MACH-C,64.25,1.72
2023-05-28 22:00:00,MACH-C,59.5,1.97
2023-05-28 23:00:00,MACH-C,45.02,2.24
2023-05-29 00:00:00,MACH-C,46.91,2.77
2023-05-29 01:00:00,MACH-C,65.18,2.18
2023-05-29 02:00:00,MACH-C,48.14,2.98
2023-05-29 03:00:00,MACH-C,49.7,2.37
2023-05-29 04:00:00,MACH-C,45.13,1.85
2023-05-29 05:00:00,MACH-C,57.74,2.45
2023-05-29 06:00:00,MACH-C,25.39,2.32
2023-05-29 07:00:00,MACH-C,41.9,2.58
2023-05-29 08:00:00,MACH-C,40.2,2.37
2023-05-29 09:00:00,MACH-C,65.88,2.06
2023-05-29 10:00:00,MACH-C,52.32,1.76
2023-05-29 11:00:00,MACH-C,47.98,2.07
2023-05-29 12:00:00,MACH-C,47.96,1.26
2023-05-29 13:00:00,MACH-C,36.18,1.92
2023-05-29 14:00:00,MACH-C,63.56,1.41
2023-05-29 15:00:00,MACH-C,46.49,2.23
2023-05-29 16:00:00,MACH-C,55.93,2.42
2023-05-29 17:00:00,MACH-C,43.43,2.16
2023-05-29 18:00:00,MACH-C,49.4,1.92
2023-05-29 19:00:00,MACH-C,40.81,1.86
2023-05-29 20:00:00,MACH-C,47.52,2.6
2023-05-29 21:00:00,MACH-C,60.41,2.49
2023-05-29 22:00:00,MACH-C,51.06,1.47
2023-05-29 23:00:00,MACH-C,53.74,2.13
2023-05-30 00:00:00,MACH-C,50.63,2.16
2023-05-30 01:00:00,MACH-C,66.31,1.9
2023-05-30 02:00:00,MACH-C,41.83,1.32
2023-05-30 03:00:00,MACH-C,48.62,0.97
2023-05-30 04:00:00,MACH-C,51.88,2.09
2023-05-30 05:00:00,MACH-C,40.04,1.15
2023-05-30 06:00:00,MACH-C,51.26,1.74
2023-05-30 07:00:00,MACH-C,50.3,2.34
2023-05-30 08:00:00,MACH-C,51.14,2.21
2023-05-30 09:00:00,MACH-C,51.18,1.7
2023-05-30 10:00:00,MACH-C,43.28,2.45
2023-05-30 11:00:00,MACH-C,33.75,2.26
2023-05-30 12:00:00,MACH-C,51.83,1.76
2023-05-30 13:00:00,MACH-C,41.07,2.76
2023-05-30 14:00:00,MACH-C,49.08,2.24
2023-05-30 15:00:00,MACH-C,42.52,1.61
2023-05-30 16:00:00,MACH-C,35.19,0.97
2023-05-30 17:00:00,MACH-C,53.61,2.11
2023-05-30 18:00:00,MACH-C,57.0,1.75
2023-05-30 19:00:00,MACH-C,61.03,2.01
2023-05-30 20:00:00,MACH-C,45.53,1.88
2023-05-30 21:00:00,MACH-C,50.4,0.9
2023-05-30 22:00:00,MACH-C,53.41,1.85
2023-05-30 23:00:00,MACH-C,60.21,1.45
2023-05-31 00:00:00,MACH-C,32.5,1.75
2023-05-31 01:00:00,MACH-C,35.31,1.71
2023-05-31 02:00:00,MACH-C,63.88,2.03
2023-05-31 03:00:00,MACH-C,33.15,2.15
2023-05-31 04:00:00,MACH-C,59.17,2.23
2023-05-31 05:00:00,MACH-C,63.31,0.8
2023-05-31 06:00:00,MACH-C,58.03,2.71
2023-05-31 07:00:00,MACH-C,39.97,1.18
2023-05-31 08:00:00,MACH-C,41.08,1.99
2023-05-31 09:00:00,MACH-C,49.42,1.59
2023-05-31 10:00:00,MACH-C,67.51,2.15
2023-05-31 11:00:00,MACH-C,67.43,1.09
2023-05-31 12:00:00,MACH-C,52.99,2.77
2023-05-31 13:00:00,MACH-C,34.06,1.82
2023-05-31 14:00:00,MACH-C,51.62,2.25
2023-05-31 15:00:00,MACH-C,47.92,1.6
2023-05-31 16:00:00,MACH-C,50.23,2.83
2023-05-31 17:00:00,MACH-C,33.44,1.31
2023-05-31 18:00:00,MACH-C,52.44,0.68
2023-05-31 19:00:00,MACH-C,34.97,2.68
2023-05-31 20:00:00,MACH-C,24.7,1.41
2023-05-31 21:00:00,MACH-C,52.24,1.97
2023-05-31 22:00:00,MACH-C,69.19,2.78
2023-05-31 23:00:00,MACH-C,41.64,1.8
2023-06-01 00:00:00,MACH-C,45.27,2.13
2023-06-01 01:00:00,MACH-C,58.96,2.41
2023-06-01 02:00:00,MACH-C,61.63,2.02
2023-06-01 03:00:00,MACH-C,51.06,2.65
2023-06-01 04:00:00,MACH-C,42.92,2.35
2023-06-01 05:00:00,MACH-C,63.26,1.55
2023-06-01 06:00:00,MACH-C,37.7,2.37
2023-06-01 07:00:00,MACH-C,44.79,1.98
2023-06-01 08:00:00,MACH-C,55.88,1.99
2023-06-01 09:00:00,MACH-C,34.31,2.17
2023-06-01 10:00:00,MACH-C,53.88,2.46
2023-06-01 11:00:00,MACH-C,61.39,1.52
2023-06-01 12:00:00,MACH-C,66.77,2.65
2023-06-01 13:00:00,MACH-C,46.1,2.62
2023-06-01 14:00:00,MACH-C,45.6,1.68
2023-06-01 15:00:00,MACH-C,57.15,2.88
2023-06-01 16:00:00,MACH-C,43.82,1.91
2023-06-01 17:00:00,MACH-C,46.91,2.28
2023-06-01 18:00:00,MACH-C,53.22,1.77
2023-06-01 19:00:00,MACH-C,53.72,2.41
2023-06-01 20:00:00,MACH-C,30.93,1.78
2023-06-01 21:00:00,MACH-C,38.34,2.08
2023-06-01 22:00:00,MACH-C,31.67,0.69
2023-06-01 23:00:00,MACH-C,33.32,1.76
2023-06-02 00:00:00,MACH-C,38.81,1.72
2023-06-02 01:00:00,MACH-C,47.78,1.05
2023-06-02 02:00:00,MACH-C,48.75,2.38
2023-06-02 03:00:00,MACH-C,28.48,1.81
2023-06-02 04:00:00,MACH-C,40.67,1.09
2023-06-02 05:00:00,MACH-C,34.82,2.3
2023-06-02 06:00:00,MACH-C,48.0,2.54
2023-06-02 07:00:00,MACH-C,43.44,1.93
2023-06-02 08:00:00,MACH-C,62.59,1.25
2023-06-02 09:00:00,MACH-C,48.61,1.06
2023-06-02 10:00:00,MACH-C,43.93,1.39
2023-06-02 11:00:00,MACH-C,47.38,1.59
2023-06-02 12:00:00,MACH-C,43.56,2.85
2023-06-02 13:00:00,MACH-C,63.41,1.9
2023-06-02 14:00:00,MACH-C,86.38,3.5
2023-06-02 15:00:00,MACH-C,54.56,1.69
2023-06-02 16:00:00,MACH-C,57.9,2.54
2023-06-02 17:00:00,MACH-C,43.39,2.28
2023-06-02 18:00:00,MACH-C,31.96,2.02
2023-06-02 19:00:00,MACH-C,45.19,1.92
2023-06-02 20:00:00,MACH-C,56.37,2.0
2023-06-02 21:00:00,MACH-C,33.05,2.08
2023-06-02 22:00:00,MACH-C,52.53,1.9
2023-06-02 23:00:00,MACH-C,58.4,2.05
2023-06-03 00:00:00,MACH-C,63.92,1.85
2023-06-03 01:00:00,MACH-C,56.78,1.57
2023-06-03 02:00:00,MACH-C,52.93,1.87
2023-06-03 03:00:00,MACH-C,51.86,2.17
2023-06-03 04:00:00,MACH-C,37.92,1.64
2023-06-03 05:00:00,MACH-C,40.53,2.21
2023-06-03 06:00:00,MACH-C,32.68,2.41
2023-06-03 07:00:00,MACH-C,50.72,2.17
2023-06-03 08:00:00,MACH-C,54.41,1.72
2023-06-03 09:00:00,MACH-C,51.18,2.05
2023-06-03 10:00:00,MACH-C,52.84,2.08
2023-06-03 11:00:00,MACH-C,57.6,2.1
2023-06-03 12:00:00,MACH-C,36.73,2.75
2023-06-03 13:00:00,MACH-C,50.63,1.42
2023-06-03 14:00:00,MACH-C,52.47,2.1
2023-06-03 15:00:00,MACH-C,45.31,1.8
2023-06-03 16:00:00,MACH-C,28.74,1.38
2023-06-03 17:00:00,MACH-C,39.76,1.37
2023-06-03 18:00:00,MACH-C,44.92,2.44
2023-06-03 19:00:00,MACH-C,51.5,1.3
2023-06-03 20:00:00,MACH-C,50.33,2.15
2023-06-03 21:00:00,MACH-C,69.23,2.07
2023-06-03 22:00:00,MACH-C,59.44,1.57
2023-06-03 23:00:00,MACH-C,49.77,2.42
2023-06-04 00:00:00,MACH-C,51.21,1.41
2023-06-04 01:00:00,MACH-C,62.71,1.73
2023-06-04 02:00:00,MACH-C,63.09,1.45
2023-06-04 03:00:00,MACH-C,53.34,2.38
2023-06-04 04:00:00,MACH-C,67.33,2.59
2023-06-04 05:00:00,MACH-C,41.02,2.12
2023-06-04 06:00:00,MACH-C,49.71,3.27
2023-06-04 07:00:00,MACH-C,81.66,2.22
2023-06-04 08:00:00,MACH-C,57.1,2.32
2023-06-04 09:00:00,MACH-C,48.59,2.5
2023-06-04 10:00:00,MACH-C,51.04,1.66
2023-06-04 11:00:00,MACH-C,51.8,2.2
2023-06-04 12:00:00,MACH-C,66.7,1.52
2023-06-04 13:00:00,MACH-C,58.04,1.34
2023-06-04 14:00:00,MACH-C,49.21,2.55
2023-06-04 15:00:00,MACH-C,33.24,1.58
2023-06-04 16:00:00,MACH-C,42.73,2.09
2023-06-04 17:00:00,MACH-C,50.6,2.82
2023-06-04 18:00:00,MACH-C,48.7,1.09
2023-06-04 19:00:00,MACH-C,60.96,2.33
2023-06-04 20:00:00,MACH-C,47.69,1.99
2023-06-04 21:00:00,MACH-C,58.39,1.96
2023-06-04 22:00:00,MACH-C,35.28,2.03
2023-06-04 23:00:00,MACH-C,44.76,2.01
2023-06-05 00:00:00,MACH-C,56.95,2.26
2023-06-05 01:00:00,MACH-C,70.67,1.47
2023-06-05 02:00:00,MACH-C,48.58,2.25
2023-06-05 03:00:00,MACH-C,58.29,1.44
2023-06-05 04:00:00,MACH-C,63.36,3.05
2023-06-05 05:00:00,MACH-C,59.53,1.95
2023-06-05 06:00:00,MACH-C,57.48,2.09
2023-06-05 07:00:00,MACH-C,46.46,2.89
2023-06-05 08:00:00,MACH-C,65.19,1.61
2023-06-05 09:00:00,MACH-C,36.82,1.99
2023-06-05 10:00:00,MACH-C,37.33,1.29
2023-06-05 11:00:00,MACH-C,68.67,1.51
2023-06-05 12:00:00,MACH-C,53.62,1.29
2023-06-05 13:00:00,MACH-C,37.62,2.4
2023-06-05 14:00:00,MACH-C,35.66,2.28
2023-06-05 15:00:00,MACH-C,35.24,1.78
2023-06-05 16:00:00,MACH-C,70.34,1.75
2023-06-05 17:00:00,MACH-C,49.19,2.49
2023-06-05 18:00:00,MACH-C,44.83,2.0
2023-06-05 19:00:00,MACH-C,66.29,1.57
2023-06-05 20:00:00,MACH-C,52.51,2.54
2023-06-05 21:00:00,MACH-C,46.73,1.93
2023-06-05 22:00:00,MACH-C,60.61,2.34
2023-06-05 23:00:00,MACH-C,55.98,2.04
2023-06-06 00:00:00,MACH-C,56.0,3.04
2023-06-06 01:00:00,MACH-C,47.3,1.9
2023-06-06 02:00:00,MACH-C,41.05,1.0
2023-06-06 03:00:00,MACH-C,39.9,1.89
2023-06-06 04:00:00,MACH-C,51.03,2.13
2023-06-06 05:00:00,MACH-C,50.08,2.23
2023-06-06 06:00:00,MACH-C,54.83,2.4
2023-06-06 07:00:00,MACH-C,45.75,1.71
2023-06-06 08:00:00,MACH-C,62.8,2.78
2023-06-06 09:00:00,MACH-C,36.74,2.48
2023-06-06 10:00:00,MACH-C,54.18,2.07
2023-06-06 11:00:00,MACH-C,40.91,1.65
2023-06-06 12:00:00,MACH-C,47.57,2.96
2023-06-06 13:00:00,MACH-C,40.79,2.36
2023-06-06 14:00:00,MACH-C,46.32,1.75
2023-06-06 15:00:00,MACH-C,39.3,2.7
2023-06-06 16:00:00,MACH-C,39.99,2.11
2023-06-06 17:00:00,MACH-C,59.64,2.75
2023-06-06 18:00:00,MACH-C,36.11,1.58
2023-06-06 19:00:00,MACH-C,56.5,1.9
2023-06-06 20:00:00,MACH-C,58.52,2.69
2023-06-06 21:00:00,MACH-C,57.3,1.67
2023-06-06 22:00:00,MACH-C,49.73,1.87
2023-06-06 23:00:00,MACH-C,39.08,0.63
2023-06-07 00:00:00,MACH-C,34.55,2.21
2023-06-07 01:00:00,MACH-C,38.2,2.58
2023-06-07 02:00:00,MACH-C,38.26,1.54
2023-06-07 03:00:00,MACH-C,52.75,2.22
2023-06-07 04:00:00,MACH-C,35.84,1.73
2023-06-07 05:00:00,MACH-C,47.93,1.25
2023-06-07 06:00:00,MACH-C,50.4,1.84
2023-06-07 07:00:00,MACH-C,46.97,1.71
2023-06-07 08:00:00,MACH-C,47.29,2.06
2023-06-07 09:00:00,MACH-C,62.76,1.85
2023-06-07 10:00:00,MACH-C,55.0,2.67
2023-06-07 11:00:00,MACH-C,57.03,1.72
2023-06-07 12:00:00,MACH-C,46.28,1.94
2023-06-07 13:00:00,MACH-C,57.85,2.12
2023-06-07 14:00:00,MACH-C,53.04,1.97
2023-06-07 15:00:00,MACH-C,52.1,1.73
2023-06-07 16:00:00,MACH-C,46.09,2.03
2023-06-07 17:00:00,MACH-C,52.37,2.26
2023-06-07 18:00:00,MACH-C,71.08,2.45
2023-06-07 19:00:00,MACH-C,56.04,0.94
2023-06-07 20:00:00,MACH-C,67.09,2.25
2023-06-07 21:00:00,MACH-C,31.13,1.66
2023-06-07 22:00:00,MACH-C,50.72,2.58
2023-06-07 23:00:00,MACH-C,58.21,2.47
2023-06-08 00:00:00,MACH-C,53.87,2.46
2023-06-08 01:00:00,MACH-C,55.15,1.71
2023-06-08 02:00:00,MACH-C,46.11,1.3
2023-06-08 03:00:00,MACH-C,62.11,2.64
2023-06-08 04:00:00,MACH-C,33.99,2.58
2023-06-08 05:00:00,MACH-C,48.5,1.0
2023-06-08 06:00:00,MACH-C,51.24,2.69
2023-06-08 07:00:00,MACH-C,44.27,2.18
2023-06-08 08:00:00,MACH-C,50.28,2.07
2023-06-08 09:00:00,MACH-C,30.35,1.59
2023-06-08 10:00:00,MACH-C,37.04,2.51
2023-06-08 11:00:00,MACH-C,62.7,1.77
2023-06-08 12:00:00,MACH-C,52.43,1.77
2023-06-08 13:00:00,MACH-C,46.21,0.93
2023-06-08 14:00:00,MACH-C,59.8,1.63
2023-06-08 15:00:00,MACH-C,63.87,1.5
2023-06-08 16:00:00,MACH-C,68.1,0.96
2023-06-08 17:00:00,MACH-C,31.13,2.78
2023-06-08 18:00:00,MACH-C,63.83,1.94
2023-06-08 19:00:00,MACH-C,38.39,1.29
2023-06-08 20:00:00,MACH-C,53.02,1.52
2023-06-08 21:00:00,MACH-C,56.11,1.71
2023-06-08 22:00:00,MACH-C,66.09,1.7
2023-06-08 23:00:00,MACH-C,54.69,2.4
2023-06-09 00:00:00,MACH-C,52.79,1.87
2023-06-09 01:00:00,MACH-C,41.62,2.05
2023-06-09 02:00:00,MACH-C,33.12,1.87
2023-06-09 03:00:00,MACH-C,41.36,2.58
2023-06-09 04:00:00,MACH-C,64.07,2.69
2023-06-09 05:00:00,MACH-C,50.33,1.93
2023-06-09 06:00:00,MACH-C,66.61,1.53
2023-06-09 07:00:00,MACH-C,42.83,1.95
2023-06-09 08:00:00,MACH-C,57.85,0.44
2023-06-09 09:00:00,MACH-C,51.68,2.16
2023-06-09 10:00:00,MACH-C,62.95,1.32
2023-06-09 11:00:00,MACH-C,47.77,1.89
2023-06-09 12:00:00,MACH-C,48.72,2.24
2023-06-09 13:00:00,MACH-C,62.17,1.71
2023-06-09 14:00:00,MACH-C,29.1,1.78
2023-06-09 15:00:00,MACH-C,48.57,2.13
2023-06-09 16:00:00,MACH-C,33.39,1.72
2023-06-09 17:00:00,MACH-C,49.71,2.46
2023-06-09 18:00:00,MACH-C,45.8,2.39
2023-06-09 19:00:00,MACH-C,56.02,2.28
2023-06-09 20:00:00,MACH-C,54.66,1.68
2023-06-09 21:00:00,MACH-C,47.14,2.29
2023-06-09 22:00:00,MACH-C,40.38,1.63
2023-06-09 23:00:00,MACH-C,50.78,1.96
2023-06-10 00:00:00,MACH-C,63.05,0.68
2023-06-10 01:00:00,MACH-C,40.2,2.58
2023-06-10 02:00:00,MACH-C,34.97,2.86
2023-06-10 03:00:00,MACH-C,31.57,2.11
2023-06-10 04:00:00,MACH-C,34.65,1.21
2023-06-10 05:00:00,MACH-C,49.93,1.89
2023-06-10 06:00:00,MACH-C,35.95,2.04
2023-06-10 07:00:00,MACH-C,46.25,2.01
2023-06-10 08:00:00,MACH-C,54.62,3.27
2023-06-10 09:00:00,MACH-C,28.71,1.88
2023-06-10 10:00:00,MACH-C,59.87,1.71
2023-06-10 11:00:00,MACH-C,64.27,2.08
2023-06-10 12:00:00,MACH-C,68.65,1.93
2023-06-10 13:00:00,MACH-C,64.74,1.63
2023-06-10 14:00:00,MACH-C,74.13,1.12
2023-06-10 15:00:00,MACH-C,52.3,2.37
2023-06-10 16:00:00,MACH-C,58.06,1.57
2023-06-10 17:00:00,MACH-C,47.49,1.5
2023-06-10 18:00:00,MACH-C,56.63,1.59
2023-06-10 19:00:00,MACH-C,51.37,1.27
2023-06-10 20:00:00,MACH-C,33.37,2.33
2023-06-10 21:00:00,MACH-C,34.96,2.26
2023-06-10 22:00:00,MACH-C,68.09,2.09
2023-06-10 23:00:00,MACH-C,51.55,2.35
2023-06-11 00:00:00,MACH-C,64.2,2.22
2023-06-11 01:00:00,MACH-C,44.33,2.29
2023-06-11 02:00:00,MACH-C,41.08,2.91
2023-06-11 03:00:00,MACH-C,49.14,2.49
2023-06-11 04:00:00,MACH-C,57.85,2.09
2023-06-11 05:00:00,MACH-C,63.92,1.53
2023-06-11 06:00:00,MACH-C,51.86,1.2
2023-06-11 07:00:00,MACH-C,56.54,1.12
2023-06-11 08:00:00,MACH-C,48.56,2.47
2023-06-11 09:00:00,MACH-C,64.56,1.72
2023-06-11 10:00:00,MACH-C,64.71,2.04
2023-06-11 11:00:00,MACH-C,42.15,1.52
2023-06-11 12:00:00,MACH-C,53.83,3.1
2023-06-11 13:00:00,MACH-C,40.04,1.1
2023-06-11 14:00:00,MACH-C,58.16,2.07
2023-06-11 15:00:00,MACH-C,46.06,1.82
2023-06-11 16:00:00,MACH-C,42.03,2.01
2023-06-11 17:00:00,MACH-C,29.6,1.84
2023-06-11 18:00:00,MACH-C,60.83,1.55
2023-06-11 19:00:00,MACH-C,51.93,1.44
2023-06-11 20:00:00,MACH-C,52.51,3.02
2023-06-11 21:00:00,MACH-C,58.32,1.85
2023-06-11 22:00:00,MACH-C,42.38,2.17
2023-06-11 23:00:00,MACH-C,40.82,1.2
2023-06-12 00:00:00,MACH-C,55.49,0.94
2023-06-12 01:00:00,MACH-C,61.58,1.66
2023-06-12 02:00:00,MACH-C,55.32,2.44
2023-06-12 03:00:00,MACH-C,66.03,2.01
2023-06-12 04:00:00,MACH-C,55.64,1.73
2023-06-12 05:00:00,MACH-C,55.1,2.21
2023-06-12 06:00:00,MACH-C,58.22,1.72
2023-06-12 07:00:00,MACH-C,47.68,2.69
2023-06-12 08:00:00,MACH-C,37.58,2.71
2023-06-12 09:00:00,MACH-C,50.19,1.71
2023-06-12 10:00:00,MACH-C,57.14,1.61
2023-06-12 11:00:00,MACH-C,41.41,1.96
2023-06-12 12:00:00,MACH-C,35.94,2.21
2023-06-12 13:00:00,MACH-C,42.74,1.86
2023-06-12 14:00:00,MACH-C,63.35,2.52
2023-06-12 15:00:00,MACH-C,54.96,2.13
2023-06-12 16:00:00,MACH-C,48.74,2.54
2023-06-12 17:00:00,MACH-C,40.32,1.44
2023-06-12 18:00:00,MACH-C,52.75,1.7
2023-06-12 19:00:00,MACH-C,51.85,2.27
2023-06-12 20:00:00,MACH-C,54.56,2.03
2023-06-12 21:00:00,MACH-C,75.04,1.91
2023-06-12 22:00:00,MACH-C,54.94,1.74
2023-06-12 23:00:00,MACH-C,43.06,2.04
2023-06-13 00:00:00,MACH-C,36.15,2.71
2023-06-13 01:00:00,MACH-C,44.4,1.0
2023-06-13 02:00:00,MACH-C,45.43,1.92
2023-06-13 03:00:00,MACH-C,58.29,1.95
2023-06-13 04:00:00,MACH-C,43.82,1.46
2023-06-13 05:00:00,MACH-C,40.08,1.92
2023-06-13 06:00:00,MACH-C,55.38,1.18
2023-06-13 07:00:00,MACH-C,43.81,1.71
2023-06-13 08:00:00,MACH-C,55.77,1.87
2023-06-13 09:00:00,MACH-C,41.54,2.0
2023-06-13 10:00:00,MACH-C,45.28,2.94
2023-06-13 11:00:00,MACH-C,44.18,1.59
2023-06-13 12:00:00,MACH-C,54.11,1.34
2023-06-13 13:00:00,MACH-C,48.56,2.5
2023-06-13 14:00:00,MACH-C,37.78,-0.23
2023-06-13 15:00:00,MACH-C,36.95,1.69
2023-06-13 16:00:00,MACH-C,46.84,1.84
2023-06-13 17:00:00,MACH-C,35.85,1.53
2023-06-13 18:00:00,MACH-C,45.86,1.95
2023-06-13 19:00:00,MACH-C,52.56,1.68
2023-06-13 20:00:00,MACH-C,38.18,1.13
2023-06-13 21:00:00,MACH-C,58.48,2.31
2023-06-13 22:00:00,MACH-C,63.84,2.33
2023-06-13 23:00:00,MACH-C,60.83,1.51
2023-06-14 00:00:00,MACH-C,56.69,1.73
2023-06-14 01:00:00,MACH-C,54.22,2.93
2023-06-14 02:00:00,MACH-C,52.4,2.22
2023-06-14 03:00:00,MACH-C,53.7,2.0
2023-06-14 04:00:00,MACH-C,43.95,2.81
2023-06-14 05:00:00,MACH-C,49.75,1.19
2023-06-14 06:00:00,MACH-C,51.49,0.98
2023-06-14 07:00:00,MACH-C,56.41,2.08
2023-06-14 08:00:00,MACH-C,34.1,2.42
2023-06-14 09:00:00,MACH-C,52.11,1.14
2023-06-14 10:00:00,MACH-C,60.62,1.35
2023-06-14 11:00:00,MACH-C,43.97,2.4
2023-06-14 12:00:00,MACH-C,48.91,1.42
2023-06-14 13:00:00,MACH-C,31.37,1.87
2023-06-14 14:00:00,MACH-C,50.66,2.1
2023-06-14 15:00:00,MACH-C,35.11,2.48
2023-06-14 16:00:00,MACH-C,44.47,1.85
2023-06-14 17:00:00,MACH-C,49.51,2.25
2023-06-14 18:00:00,MACH-C,43.93,1.38
2023-06-14 19:00:00,MACH-C,48.36,2.29
2023-06-14 20:00:00,MACH-C,53.73,1.55
2023-06-14 21:00:00,MACH-C,49.62,1.31
2023-06-14 22:00:00,MACH-C,51.41,3.03
2023-06-14 23:00:00,MACH-C,31.3,2.91
2023-06-15 00:00:00,MACH-C,48.42,2.07
2023-06-15 01:00:00,MACH-C,27.8,2.77
2023-06-15 02:00:00,MACH-C,46.04,1.84
2023-06-15 03:00:00,MACH-C,68.41,1.93
2023-06-15 04:00:00,MACH-C,59.36,1.91
2023-06-15 05:00:00,MACH-C,35.72,1.54
2023-06-15 06:00:00,MACH-C,44.57,0.83
2023-06-15 07:00:00,MACH-C,48.24,1.85
2023-06-15 08:00:00,MACH-C,55.06,2.65
2023-06-15 09:00:00,MACH-C,58.51,2.14
2023-06-15 10:00:00,MACH-C,66.29,2.41
2023-06-15 11:00:00,MACH-C,40.46,2.2
2023-06-15 12:00:00,MACH-C,52.18,1.58
2023-06-15 13:00:00,MACH-C,32.37,2.12
2023-06-15 14:00:00,MACH-C,54.1,1.83
2023-06-15 15:00:00,MACH-C,54.93,1.47
2023-06-15 16:00:00,MACH-C,50.2,2.46
2023-06-15 17:00:00,MACH-C,56.54,1.35
2023-06-15 18:00:00,MACH-C,41.39,1.67
2023-06-15 19:00:00,MACH-C,36.8,3.11
2023-06-15 20:00:00,MACH-C,40.49,2.35
2023-06-15 21:00:00,MACH-C,53.7,2.12
2023-06-15 22:00:00,MACH-C,63.11,0.91
2023-06-15 23:00:00,MACH-C,41.41,1.94
2023-06-16 00:00:00,MACH-C,43.17,1.42
2023-06-16 01:00:00,MACH-C,51.15,1.96
2023-06-16 02:00:00,MACH-C,84.46,1.9
2023-06-16 03:00:00,MACH-C,45.52,1.57
2023-06-16 04:00:00,MACH-C,59.64,2.59
2023-06-16 05:00:00,MACH-C,48.21,2.48
2023-06-16 06:00:00,MACH-C,44.6,1.44
2023-06-16 07:00:00,MACH-C,36.71,2.79
2023-06-16 08:00:00,MACH-C,46.96,1.43
2023-06-16 09:00:00,MACH-C,58.49,2.83
2023-06-16 10:00:00,MACH-C,41.3,1.89
2023-06-16 11:00:00,MACH-C,50.96,1.8
2023-06-16 12:00:00,MACH-C,41.46,2.74
2023-06-16 13:00:00,MACH-C,45.82,1.92
2023-06-16 14:00:00,MACH-C,34.86,2.55
2023-06-16 15:00:00,MACH-C,73.18,1.35
2023-06-16 16:00:00,MACH-C,53.06,2.01
2023-06-16 17:00:00,MACH-C,46.74,2.24
2023-06-16 18:00:00,MACH-C,62.91,2.6
2023-06-16 19:00:00,MACH-C,49.1,2.36
2023-06-16 20:00:00,MACH-C,54.59,2.02
2023-06-16 21:00:00,MACH-C,65.62,2.24
2023-06-16 22:00:00,MACH-C,64.74,1.64
2023-06-16 23:00:00,MACH-C,38.56,2.3
2023-06-17 00:00:00,MACH-C,50.13,2.24
2023-06-17 01:00:00,MACH-C,62.77,1.61
2023-06-17 02:00:00,MACH-C,39.19,2.06
2023-06-17 03:00:00,MACH-C,47.42,2.39
2023-06-17 04:00:00,MACH-C,47.06,3.22
2023-06-17 05:00:00,MACH-C,55.01,2.59
2023-06-17 06:00:00,MACH-C,58.03,2.11
2023-06-17 07:00:00,MACH-C,61.5,2.14
2023-06-17 08:00:00,MACH-C,50.83,1.93
2023-06-17 09:00:00,MACH-C,39.59,2.06
2023-06-17 10:00:00,MACH-C,46.45,2.39
2023-06-17 11:00:00,MACH-C,39.42,2.38
2023-06-17 12:00:00,MACH-C,43.18,1.96
2023-06-17 13:00:00,MACH-C,57.09,1.45
2023-06-17 14:00:00,MACH-C,35.65,1.89
2023-06-17 15:00:00,MACH-C,44.47,1.58
2023-06-17 16:00:00,MACH-C,58.91,1.39
2023-06-17 17:00:00,MACH-C,56.85,2.3
2023-06-17 18:00:00,MACH-C,41.98,2.17
2023-06-17 19:00:00,MACH-C,41.0,1.54
2023-06-17 20:00:00,MACH-C,81.81,4.83
2023-06-17 21:00:00,MACH-C,53.75,2.15
2023-06-17 22:00:00,MACH-C,41.87,2.13
2023-06-17 23:00:00,MACH-C,49.59,2.22
2023-06-18 00:00:00,MACH-C,60.86,1.62
2023-06-18 01:00:00,MACH-C,41.06,2.18
2023-06-18 02:00:00,MACH-C,40.85,1.98
2023-06-18 03:00:00,MACH-C,52.21,2.39
2023-06-18 04:00:00,MACH-C,36.48,2.54
2023-06-18 05:00:00,MACH-C,43.27,3.51
2023-06-18 06:00:00,MACH-C,45.65,2.65
2023-06-18 07:00:00,MACH-C,23.43,2.06
2023-06-18 08:00:00,MACH-C,50.83,1.98
2023-06-18 09:00:00,MACH-C,56.13,1.53
2023-06-18 10:00:00,MACH-C,69.5,1.54
2023-06-18 11:00:00,MACH-C,55.97,2.14
2023-06-18 12:00:00,MACH-C,39.74,2.15
2023-06-18 13:00:00,MACH-C,45.48,3.34
2023-06-18 14:00:00,MACH-C,68.61,1.64
2023-06-18 15:00:00,MACH-C,54.54,1.58
2023-06-18 16:00:00,MACH-C,60.48,2.13
2023-06-18 17:00:00,MACH-C,44.27,1.75
2023-06-18 18:00:00,MACH-C,47.84,2.19
2023-06-18 19:00:00,MACH-C,49.31,1.76
2023-06-18 20:00:00,MACH-C,59.2,1.86
2023-06-18 21:00:00,MACH-C,45.72,2.21
